772	743
773	736
774	736
775	736
776	736
777	736
778	736
779	736
780	736
781	736
782	736
783	736
784	736
785	736
786	734
787	512
788	734
789	734
790	734
791	734
792	734
793	734
794	734
795	734
796	734
797	735
798	735
799	735
800	735
801	735
802	735
803	735
804	735
805	735
806	735
807	735
808	735
809	735
810	735
811	735
812	735
813	735
814	735
815	735
816	735
817	735
818	735
819	735
820	732
821	732
822	732
823	732
824	732
825	732
826	732
827	732
828	732
829	732
830	732
831	732
832	732
833	734
834	734
835	734
836	734
837	734
838	734
839	734
840	734
841	734
842	734
843	734
844	733
845	733
846	733
847	733
848	733
849	733
850	512
851	733
852	733
853	733
854	733
855	733
856	512
857	733
858	733
859	733
860	733
861	733
862	512
863	733
864	733
865	733
866	733
867	733
868	733
869	512
870	733
871	733
872	733
873	733
874	733
875	733
876	733
877	733
878	733
879	733
880	732
881	732
882	732
883	732
884	732
885	732
886	732
887	732
888	732
889	732
890	732
891	732
892	733
893	733
894	733
895	733
896	733
897	733
898	733
899	733
900	733
901	733
902	733
903	732
904	732
905	732
906	732
907	732
908	732
909	732
910	732
911	732
912	732
913	732
914	733
915	733
916	733
917	733
918	733
919	733
920	733
921	733
922	733
923	733
924	733
925	733
926	733
927	733
928	733
929	733
930	733
931	733
932	733
933	733
934	733
935	733
936	733
937	733
938	731
939	731
940	731
941	731
942	731
943	731
944	512
945	731
946	731
947	731
948	731
949	731
950	732
951	732
952	732
953	732
954	732
955	732
956	732
957	732
958	732
959	732
960	732
961	732
962	733
963	733
964	733
965	733
966	733
967	733
968	733
969	733
970	733
971	733
972	733
973	733
974	733
975	733
976	733
977	733
978	733
979	733
980	733
981	733
982	733
983	733
984	733
985	731
986	731
987	731
988	731
989	731
990	731
991	731
992	731
993	731
994	731
995	731
996	732
997	732
998	732
999	732
1000	732
1001	732
1002	512
1003	732
1004	732
1005	732
1006	732
1007	732
1008	731
1009	731
1010	731
1011	731
1012	731
1013	731
1014	731
1015	731
1016	731
1017	731
1018	731
1019	731
1020	732
1021	732
1022	732
1023	732
1024	732
1025	732
1026	732
1027	732
1028	732
1029	732
1030	732
1031	732
1032	732
1033	732
1034	732
1035	732
1036	732
1037	732
1038	732
1039	732
1040	732
1041	732
1042	732
1043	732
1044	732
1045	732
1046	732
1047	732
1048	732
1049	512
1050	732
1051	732
1052	732
1053	732
1054	732
1055	732
1056	732
1057	732
1058	732
1059	732
1060	732
1061	732
1062	732
1063	732
1064	732
1065	732
1066	732
1067	731
1068	731
1069	731
1070	731
1071	731
1072	731
1073	731
1074	731
1075	731
1076	731
1077	731
1078	512
1079	731
1080	731
1081	731
1082	731
1083	731
1084	731
1085	731
1086	731
1087	731
1088	731
1089	731
1090	731
1091	729
1092	729
1093	729
1094	729
1095	729
1096	729
1097	729
1098	729
1099	729
1100	729
1101	729
1102	729
1103	729
1104	729
1105	729
1106	729
1107	729
1108	729
1109	729
1110	729
1111	729
1112	729
1113	729
1114	731
1115	731
1116	731
1117	731
1118	731
1119	731
1120	731
1121	731
1122	731
1123	731
1124	731
1125	731
1126	731
1127	731
1128	512
1129	731
1130	731
1131	731
1132	731
1133	731
1134	731
1135	731
1136	731
1137	729
1138	729
1139	729
1140	729
1141	729
1142	729
1143	729
1144	729
1145	729
1146	729
1147	729
1148	729
1149	729
1150	729
1151	729
1152	729
1153	729
1154	729
1155	729
1156	729
1157	729
1158	729
1159	728
1160	728
1161	728
1162	728
1163	728
1164	728
1165	728
1166	728
1167	728
1168	728
1169	728
1170	728
1171	729
1172	729
1173	729
1174	729
1175	729
1176	729
1177	729
1178	729
1179	729
1180	729
1181	729
1182	729
1183	729
1184	512
1185	728
1186	728
1187	728
1188	728
1189	728
1190	728
1191	728
1192	728
1193	728
1194	728
1195	729
1196	729
1197	729
1198	729
1199	729
1200	729
1201	729
1202	729
1203	729
1204	729
1205	729
1206	729
1207	728
1208	728
1209	728
1210	728
1211	728
1212	728
1213	728
1214	728
1215	728
1216	728
1217	728
1218	729
1219	729
1220	729
1221	729
1222	729
1223	729
1224	729
1225	729
1226	729
1227	729
1228	729
1229	729
1230	729
1231	729
1232	729
1233	729
1234	729
1235	729
1236	729
1237	729
1238	729
1239	729
1240	729
1241	728
1242	728
1243	728
1244	728
1245	728
1246	728
1247	728
1248	728
1249	728
1250	728
1251	729
1252	729
1253	729
1254	729
1255	729
1256	729
1257	729
1258	729
1259	729
1260	729
1261	729
1262	729
1263	729
1264	727
1265	727
1266	727
1267	727
1268	512
1269	727
1270	727
1271	727
1272	727
1273	727
1274	512
1275	727
1276	727
1277	728
1278	728
1279	728
1280	728
1281	728
1282	728
1283	728
1284	728
1285	728
1286	728
1287	728
1288	727
1289	727
1290	727
1291	727
1292	727
1293	727
1294	727
1295	727
1296	727
1297	727
1298	727
1299	727
1300	728
1301	728
1302	728
1303	728
1304	728
1305	728
1306	728
1307	728
1308	728
1309	728
1310	728
1311	727
1312	727
1313	727
1314	727
1315	727
1316	727
1317	727
1318	727
1319	727
1320	727
1321	727
1322	512
1323	726
1324	726
1325	726
1326	726
1327	726
1328	726
1329	726
1330	726
1331	726
1332	726
1333	726
1334	726
1335	727
1336	727
1337	727
1338	727
1339	727
1340	727
1341	727
1342	727
1343	727
1344	727
1345	727
1346	728
1347	728
1348	728
1349	728
1350	728
1351	728
1352	728
1353	728
1354	728
1355	728
1356	512
1357	726
1358	726
1359	726
1360	726
1361	726
1362	726
1363	726
1364	726
1365	726
1366	726
1367	726
1368	726
1369	726
1370	726
1371	726
1372	726
1373	726
1374	726
1375	726
1376	726
1377	726
1378	726
1379	727
1380	727
1381	727
1382	727
1383	727
1384	727
1385	727
1386	727
1387	727
1388	727
1389	727
1390	727
1391	727
1392	726
1393	726
1394	726
1395	726
1396	726
1397	726
1398	726
1399	726
1400	726
1401	726
1402	726
1403	727
1404	727
1405	727
1406	727
1407	727
1408	727
1409	727
1410	727
1411	727
1412	727
1413	512
1414	727
1415	726
1416	726
1417	726
1418	726
1419	512
1420	726
1421	726
1422	726
1423	726
1424	726
1425	726
1426	726
1427	726
1428	726
1429	726
1430	726
1431	726
1432	726
1433	726
1434	726
1435	726
1436	726
1437	726
1438	725
1439	725
1440	725
1441	725
1442	725
1443	725
1444	725
1445	725
1446	512
1447	725
1448	725
1449	725
1450	725
1451	726
1452	726
1453	726
1454	726
1455	726
1456	726
1457	726
1458	726
1459	512
1460	726
1461	726
1462	726
1463	725
1464	725
1465	725
1466	725
1467	725
1468	725
1469	725
1470	725
1471	512
1472	725
1473	725
1474	725
1475	725
1476	725
1477	725
1478	725
1479	725
1480	725
1481	725
1482	725
1483	725
1484	725
1485	725
1486	725
1487	724
1488	724
1489	724
1490	724
1491	724
1492	724
1493	724
1494	724
1495	724
1496	724
1497	724
1498	724
1499	724
1500	724
1501	724
1502	724
1503	724
1504	724
1505	724
1506	512
1507	724
1508	724
1509	724
1510	724
1511	724
1512	724
1513	724
1514	512
1515	724
1516	724
1517	724
1518	724
1519	724
1520	724
1521	724
1522	724
1523	724
1524	723
1525	723
1526	723
1527	723
1528	723
1529	723
1530	723
1531	723
1532	723
1533	723
1534	723
1535	723
1536	723
1537	723
1538	723
1539	723
1540	723
1541	723
1542	512
1543	723
1544	723
1545	723
1546	723
1547	723
1548	723
1549	723
1550	723
1551	723
1552	723
1553	723
1554	723
1555	723
1556	723
1557	723
1558	723
1559	723
1560	723
1561	723
1562	723
1563	512
1564	723
1565	723
1566	723
1567	723
1568	723
1569	723
1570	723
1571	723
1572	723
1573	723
1574	723
1575	723
1576	723
1577	723
1578	723
1579	723
1580	723
1581	723
1582	724
1583	724
1584	724
1585	724
1586	724
1587	724
1588	724
1589	724
1590	724
1591	724
1592	724
1593	724
1594	723
1595	723
1596	723
1597	512
1598	723
1599	723
1600	723
1601	723
1602	723
1603	723
1604	723
1605	722
1606	722
1607	722
1608	722
1609	722
1610	722
1611	512
1612	722
1613	722
1614	722
1615	722
1616	722
1617	722
1618	512
1619	723
1620	723
1621	723
1622	723
1623	723
1624	723
1625	723
1626	723
1627	723
1628	723
1629	723
1630	723
1631	723
1632	723
1633	723
1634	723
1635	723
1636	723
1637	723
1638	723
1639	723
1640	723
1641	723
1642	723
1643	723
1644	723
1645	723
1646	723
1647	723
1648	723
1649	723
1650	723
1651	724
1652	724
1653	724
1654	724
1655	724
1656	724
1657	724
1658	724
1659	724
1660	724
1661	724
1662	722
1663	722
1664	722
1665	722
1666	722
1667	722
1668	722
1669	722
1670	722
1671	722
1672	512
1673	722
1674	722
1675	722
1676	722
1677	722
1678	722
1679	722
1680	722
1681	722
1682	722
1683	722
1684	722
1685	722
1686	722
1687	721
1688	721
1689	721
1690	721
1691	721
1692	721
1693	721
1694	721
1695	721
1696	721
1697	721
1698	722
1699	722
1700	722
1701	722
1702	722
1703	722
1704	722
1705	722
1706	722
1707	722
1708	722
1709	722
1710	722
1711	722
1712	512
1713	722
1714	722
1715	722
1716	722
1717	722
1718	722
1719	722
1720	723
1721	723
1722	723
1723	723
1724	723
1725	723
1726	723
1727	723
1728	723
1729	723
1730	723
1731	723
1732	723
1733	512
1734	724
1735	724
1736	724
1737	724
1738	724
1739	724
1740	724
1741	724
1742	724
1743	724
1744	723
1745	723
1746	723
1747	723
1748	723
1749	512
1750	723
1751	723
1752	723
1753	723
1754	723
1755	723
1756	723
1757	722
1758	722
1759	722
1760	722
1761	722
1762	722
1763	722
1764	722
1765	722
1766	722
1767	722
1768	722
1769	722
1770	722
1771	722
1772	722
1773	722
1774	722
1775	722
1776	722
1777	722
1778	512
1779	721
1780	721
1781	721
1782	721
1783	721
1784	721
1785	721
1786	512
1787	721
1788	721
1789	721
1790	721
1791	722
1792	722
1793	722
1794	512
1795	722
1796	722
1797	722
1798	722
1799	722
1800	722
1801	722
1802	722
1803	721
1804	721
1805	721
1806	721
1807	721
1808	512
1809	721
1810	721
1811	721
1812	721
1813	721
1814	721
1815	721
1816	721
1817	721
1818	721
1819	721
1820	721
1821	721
1822	721
1823	721
1824	721
1825	721
1826	721
1827	721
1828	721
1829	721
1830	721
1831	721
1832	721
1833	512
1834	721
1835	721
1836	721
1837	721
1838	721
1839	512
1840	719
1841	719
1842	719
1843	719
1844	719
1845	719
1846	719
1847	719
1848	719
1849	719
1850	719
1851	719
1852	719
1853	719
1854	719
1855	719
1856	719
1857	719
1858	719
1859	719
1860	719
1861	719
1862	719
1863	512
1864	718
1865	718
1866	718
1867	718
1868	718
1869	718
1870	718
1871	718
1872	718
1873	718
1874	718
1875	719
1876	719
1877	719
1878	719
1879	719
1880	719
1881	719
1882	719
1883	719
1884	512
1885	719
1886	719
1887	719
1888	719
1889	719
1890	719
1891	719
1892	719
1893	719
1894	719
1895	719
1896	719
1897	719
1898	718
1899	718
1900	718
1901	718
1902	718
1903	718
1904	718
1905	718
1906	718
1907	718
1908	718
1909	718
1910	718
1911	718
1912	718
1913	718
1914	718
1915	718
1916	718
1917	718
1918	718
1919	718
1920	718
1921	718
1922	718
1923	718
1924	718
1925	718
1926	718
1927	718
1928	718
1929	718
1930	718
1931	718
1932	718
1933	718
1934	718
1935	718
1936	718
1937	718
1938	718
1939	718
1940	718
1941	718
1942	718
1943	718
1944	718
1945	719
1946	512
1947	719
1948	719
1949	719
1950	719
1951	719
1952	719
1953	719
1954	719
1955	719
1956	719
1957	718
1958	718
1959	718
1960	718
1961	718
1962	718
1963	718
1964	718
1965	718
1966	718
1967	718
1968	716
1969	716
1970	716
1971	716
1972	716
1973	716
1974	716
1975	716
1976	716
1977	716
1978	716
1979	716
1980	716
1981	718
1982	718
1983	718
1984	718
1985	718
1986	718
1987	718
1988	718
1989	718
1990	718
1991	718
1992	718
1993	718
1994	718
1995	718
1996	718
1997	718
1998	718
1999	718
2000	718
2001	718
2002	718
2003	718
2004	718
2005	719
2006	719
2007	719
2008	719
2009	719
2010	719
2011	719
2012	719
2013	719
2014	719
2015	719
2016	719
2017	719
2018	716
2019	716
2020	716
2021	716
2022	716
2023	512
2024	716
2025	716
2026	716
2027	716
2028	716
2029	718
2030	718
2031	718
2032	718
2033	718
2034	718
2035	718
2036	718
2037	718
2038	718
2039	718
2040	718
2041	718
2042	718
2043	718
2044	718
2045	718
2046	718
2047	718
2048	718
2049	718
2050	718
2051	718
2052	718
2053	718
2054	718
2055	718
2056	512
2057	718
2058	718
2059	718
2060	718
2061	718
2062	717
2063	717
2064	717
2065	717
2066	717
2067	717
2068	717
2069	717
2070	717
2071	717
2072	717
2073	717
2074	512
2075	716
2076	716
2077	716
2078	716
2079	716
2080	512
2081	716
2082	716
2083	716
2084	716
2085	716
2086	716
2087	716
2088	716
2089	716
2090	716
2091	716
2092	512
2093	716
2094	716
2095	716
2096	716
2097	716
2098	512
2099	717
2100	717
2101	717
2102	717
2103	717
2104	717
2105	717
2106	717
2107	717
2108	717
2109	717
2110	717
2111	716
2112	716
2113	716
2114	716
2115	716
2116	716
2117	512
2118	716
2119	716
2120	716
2121	716
2122	716
2123	716
2124	716
2125	716
2126	716
2127	716
2128	716
2129	716
2130	716
2131	716
2132	716
2133	716
2134	716
2135	717
2136	717
2137	717
2138	717
2139	717
2140	717
2141	717
2142	717
2143	717
2144	717
2145	717
2146	718
2147	718
2148	718
2149	718
2150	718
2151	718
2152	718
2153	718
2154	718
2155	718
2156	718
2157	718
2158	717
2159	717
2160	717
2161	717
2162	717
2163	717
2164	717
2165	717
2166	717
2167	717
2168	717
2169	718
2170	718
2171	718
2172	718
2173	718
2174	718
2175	718
2176	718
2177	718
2178	718
2179	718
2180	718
2181	718
2182	718
2183	718
2184	718
2185	718
2186	718
2187	718
2188	718
2189	718
2190	718
2191	716
2192	716
2193	716
2194	716
2195	716
2196	716
2197	716
2198	716
2199	716
2200	716
2201	716
2202	715
2203	715
2204	715
2205	715
2206	715
2207	715
2208	715
2209	715
2210	715
2211	715
2212	715
2213	715
2214	715
2215	715
2216	715
2217	715
2218	715
2219	715
2220	715
2221	715
2222	716
2223	716
2224	716
2225	716
2226	716
2227	512
2228	716
2229	716
2230	716
2231	716
2232	716
2233	716
2234	715
2235	715
2236	715
2237	715
2238	715
2239	715
2240	715
2241	715
2242	715
2243	715
2244	715
2245	715
2246	714
2247	714
2248	714
2249	714
2250	714
2251	512
2252	714
2253	714
2254	714
2255	714
2256	714
2257	714
2258	714
2259	714
2260	714
2261	714
2262	714
2263	714
2264	714
2265	714
2266	714
2267	714
2268	715
2269	715
2270	715
2271	715
2272	715
2273	715
2274	715
2275	715
2276	715
2277	715
2278	715
2279	716
2280	716
2281	716
2282	716
2283	716
2284	716
2285	716
2286	716
2287	716
2288	716
2289	716
2290	716
2291	715
2292	715
2293	715
2294	715
2295	715
2296	512
2297	715
2298	715
2299	715
2300	715
2301	715
2302	715
2303	715
2304	715
2305	715
2306	715
2307	715
2308	512
2309	715
2310	715
2311	715
2312	715
2313	715
2314	715
2315	715
2316	715
2317	715
2318	715
2319	715
2320	715
2321	715
2322	715
2323	715
2324	512
2325	715
2326	715
2327	715
2328	715
2329	715
2330	512
2331	715
2332	715
2333	715
2334	715
2335	715
2336	715
2337	715
2338	715
2339	714
2340	714
2341	714
2342	714
2343	714
2344	714
2345	714
2346	714
2347	714
2348	714
2349	714
2350	714
2351	715
2352	715
2353	715
2354	715
2355	715
2356	715
2357	715
2358	715
2359	715
2360	715
2361	715
2362	715
2363	715
2364	715
2365	715
2366	715
2367	715
2368	715
2369	715
2370	715
2371	715
2372	715
2373	715
2374	715
2375	713
2376	713
2377	713
2378	713
2379	713
2380	713
2381	713
2382	713
2383	713
2384	713
2385	713
2386	713
2387	713
2388	714
2389	714
2390	714
2391	714
2392	714
2393	714
2394	714
2395	714
2396	714
2397	714
2398	714
2399	713
2400	713
2401	713
2402	713
2403	713
2404	713
2405	713
2406	713
2407	713
2408	713
2409	512
2410	713
2411	713
2412	713
2413	713
2414	713
2415	713
2416	713
2417	713
2418	713
2419	713
2420	713
2421	713
2422	712
2423	712
2424	712
2425	712
2426	512
2427	712
2428	712
2429	712
2430	712
2431	712
2432	512
2433	712
2434	713
2435	713
2436	713
2437	713
2438	713
2439	713
2440	713
2441	713
2442	713
2443	713
2444	713
2445	713
2446	713
2447	713
2448	713
2449	713
2450	713
2451	713
2452	713
2453	713
2454	713
2455	713
2456	713
2457	713
2458	713
2459	714
2460	714
2461	714
2462	714
2463	714
2464	714
2465	714
2466	714
2467	714
2468	714
2469	714
2470	714
2471	714
2472	713
2473	713
2474	713
2475	713
2476	713
2477	713
2478	713
2479	713
2480	713
2481	713
2482	713
2483	713
2484	712
2485	712
2486	712
2487	712
2488	712
2489	712
2490	712
2491	712
2492	712
2493	712
2494	712
2495	713
2496	713
2497	713
2498	512
2499	713
2500	713
2501	713
2502	713
2503	713
2504	713
2505	512
2506	713
2507	713
2508	714
2509	714
2510	714
2511	714
2512	512
2513	714
2514	714
2515	714
2516	714
2517	714
2518	714
2519	714
2520	712
2521	712
2522	712
2523	712
2524	712
2525	712
2526	712
2527	712
2528	712
2529	712
2530	712
2531	712
2532	713
2533	713
2534	713
2535	713
2536	713
2537	713
2538	713
2539	713
2540	713
2541	713
2542	713
2543	713
2544	713
2545	713
2546	713
2547	713
2548	713
2549	713
2550	713
2551	713
2552	713
2553	713
2554	713
2555	712
2556	712
2557	712
2558	712
2559	712
2560	712
2561	712
2562	712
2563	712
2564	712
2565	512
2566	712
2567	712
2568	712
2569	712
2570	712
2571	712
2572	512
2573	712
2574	712
2575	712
2576	712
2577	712
2578	712
2579	512
2580	711
2581	711
2582	711
2583	711
2584	711
2585	711
2586	711
2587	711
2588	711
2589	711
2590	711
2591	711
2592	711
2593	712
2594	712
2595	712
2596	712
2597	712
2598	712
2599	712
2600	712
2601	712
2602	712
2603	712
2604	712
2605	712
2606	712
2607	712
2608	712
2609	712
2610	712
2611	712
2612	712
2613	712
2614	712
2615	712
2616	712
2617	712
2618	712
2619	712
2620	712
2621	712
2622	712
2623	712
2624	712
2625	712
2626	712
2627	712
2628	711
2629	711
2630	711
2631	711
2632	711
2633	711
2634	711
2635	711
2636	711
2637	711
2638	711
2639	711
2640	711
2641	711
2642	711
2643	711
2644	711
2645	711
2646	711
2647	711
2648	711
2649	711
2650	712
2651	712
2652	712
2653	712
2654	712
2655	712
2656	712
2657	712
2658	712
2659	712
2660	712
2661	712
2662	711
2663	711
2664	711
2665	711
2666	711
2667	711
2668	711
2669	512
2670	711
2671	711
2672	711
2673	711
2674	711
2675	711
2676	711
2677	512
2678	711
2679	711
2680	711
2681	711
2682	711
2683	711
2684	711
2685	711
2686	711
2687	711
2688	711
2689	711
2690	711
2691	711
2692	711
2693	711
2694	711
2695	711
2696	711
2697	711
2698	711
2699	711
2700	711
2701	711
2702	711
2703	711
2704	711
2705	512
2706	711
2707	711
2708	711
2709	711
2710	711
2711	711
2712	711
2713	711
2714	711
2715	711
2716	711
2717	711
2718	711
2719	711
2720	711
2721	711
2722	711
2723	711
2724	711
2725	711
2726	711
2727	711
2728	711
2729	711
2730	711
2731	711
2732	512
2733	512
2734	512
2735	709
2736	709
2737	709
2738	709
2739	709
2740	709
2741	709
2742	709
2743	709
2744	709
2745	709
2746	709
2747	709
2748	512
2749	709
2750	709
2751	709
2752	709
2753	709
2754	709
2755	709
2756	709
2757	708
2758	708
2759	708
2760	708
2761	708
2762	512
2763	708
2764	708
2765	708
2766	708
2767	708
2768	708
2769	709
2770	709
2771	709
2772	709
2773	709
2774	709
2775	709
2776	709
2777	709
2778	709
2779	709
2780	709
2781	709
2782	708
2783	708
2784	708
2785	708
2786	708
2787	708
2788	708
2789	512
2790	708
2791	708
2792	708
2793	708
2794	709
2795	709
2796	709
2797	709
2798	709
2799	709
2800	709
2801	709
2802	709
2803	709
2804	709
2805	709
2806	708
2807	708
2808	708
2809	708
2810	708
2811	708
2812	708
2813	708
2814	708
2815	708
2816	708
2817	709
2818	709
2819	709
2820	709
2821	709
2822	709
2823	709
2824	709
2825	709
2826	709
2827	709
2828	709
2829	708
2830	708
2831	708
2832	708
2833	708
2834	512
2835	708
2836	708
2837	708
2838	708
2839	708
2840	708
2841	512
2842	709
2843	709
2844	709
2845	709
2846	709
2847	709
2848	709
2849	709
2850	709
2851	709
2852	709
2853	709
2854	709
2855	709
2856	709
2857	709
2858	709
2859	709
2860	709
2861	709
2862	709
2863	709
2864	512
2865	709
2866	709
2867	709
2868	709
2869	709
2870	512
2871	709
2872	709
2873	709
2874	709
2875	709
2876	709
2877	512
2878	707
2879	707
2880	707
2881	707
2882	707
2883	707
2884	707
2885	707
2886	707
2887	707
2888	707
2889	707
2890	707
2891	512
2892	707
2893	707
2894	707
2895	707
2896	707
2897	707
2898	707
2899	707
2900	707
2901	707
2902	706
2903	512
2904	706
2905	706
2906	706
2907	706
2908	706
2909	706
2910	706
2911	706
2912	706
2913	707
2914	707
2915	707
2916	707
2917	707
2918	707
2919	707
2920	707
2921	707
2922	707
2923	707
2924	707
2925	707
2926	707
2927	707
2928	707
2929	707
2930	707
2931	707
2932	707
2933	707
2934	707
2935	707
2936	707
2937	708
2938	708
2939	708
2940	708
2941	708
2942	708
2943	512
2944	708
2945	708
2946	708
2947	708
2948	708
2949	708
2950	707
2951	707
2952	707
2953	707
2954	707
2955	707
2956	707
2957	707
2958	707
2959	707
2960	707
2961	707
2962	706
2963	512
2964	706
2965	706
2966	706
2967	706
2968	706
2969	706
2970	706
2971	706
2972	706
2973	706
2974	706
2975	706
2976	706
2977	706
2978	706
2979	706
2980	706
2981	512
2982	706
2983	706
2984	706
2985	706
2986	706
2987	512
2988	706
2989	706
2990	706
2991	706
2992	706
2993	706
2994	706
2995	706
2996	706
2997	706
2998	706
2999	706
3000	706
3001	706
3002	706
3003	706
3004	706
3005	706
3006	706
3007	706
